row_key,id,split,domain,provider,judge_model,repetition,include_domain,candidate_order_json,raw_predicted_label,predicted_label,predicted_source_type,confidence,scores_json,evidence_json,input_tokens,output_tokens,total_tokens,error
test::T0167,T0167,test,news,gemini,gemini-3.5-flash-lite,1,False,"[""human"", ""google/gemma-4-E4B-it"", ""microsoft/Phi-4-mini-instruct"", ""mistralai/Mistral-7B-Instruct-v0.3"", ""HuggingFaceTB/SmolLM3-3B"", ""Qwen/Qwen3-4B-Instruct-2507""]",human,human,human,0.95,"{""human"": 0.95, ""HuggingFaceTB/SmolLM3-3B"": 0.01, ""Qwen/Qwen3-4B-Instruct-2507"": 0.01, ""google/gemma-4-E4B-it"": 0.01, ""microsoft/Phi-4-mini-instruct"": 0.01, ""mistralai/Mistral-7B-Instruct-v0.3"": 0.01}","[""The text contains standard CNN journalistic formatting, such as datelines and multimedia callouts like 'Watch a report on risks facing journalists in Sri Lanka »'."", ""The writing style features direct quotation attribution typical of professional wire services."", ""The vocabulary and phrasing reflect historical news reporting style without artificial generation artifacts.""]",,,1125.0,
test::T0167,T0167,test,news,gemini,gemini-3.5-flash-lite,2,False,"[""Qwen/Qwen3-4B-Instruct-2507"", ""microsoft/Phi-4-mini-instruct"", ""mistralai/Mistral-7B-Instruct-v0.3"", ""human"", ""google/gemma-4-E4B-it"", ""HuggingFaceTB/SmolLM3-3B""]",human,human,human,0.99,"{""human"": 0.99, ""HuggingFaceTB/SmolLM3-3B"": 0.002, ""Qwen/Qwen3-4B-Instruct-2507"": 0.002, ""google/gemma-4-E4B-it"": 0.002, ""microsoft/Phi-4-mini-instruct"": 0.002, ""mistralai/Mistral-7B-Instruct-v0.3"": 0.002}","[""Standard CNN news wire format with embedded video prompts and dateline attribution."", ""Editorial style and journalistic structure typical of professional human-authored news reporting."", ""Lack of typical AI-generated prefatory or concluding conversational filler.""]",,,1113.0,
test::T0169,T0169,test,news,openai,gpt-5.6-luna,0,False,"[""google/gemma-4-E4B-it"", ""Qwen/Qwen3-4B-Instruct-2507"", ""mistralai/Mistral-7B-Instruct-v0.3"", ""HuggingFaceTB/SmolLM3-3B"", ""human"", ""microsoft/Phi-4-mini-instruct""]",human,human,human,0.95,"{""human"": 0.95, ""HuggingFaceTB/SmolLM3-3B"": 0.01, ""Qwen/Qwen3-4B-Instruct-2507"": 0.01, ""google/gemma-4-E4B-it"": 0.01, ""microsoft/Phi-4-mini-instruct"": 0.01, ""mistralai/Mistral-7B-Instruct-v0.3"": 0.01}","[""Formulaic tabloid-news structure with publication metadata, repeated headline framing, and quoted social-media text."", ""The prose contains copy-editing artifacts, punctuation irregularities, and dense factual sequencing typical of syndicated human-written news copy.""]",988.0,186.0,1174.0,
test::T0169,T0169,test,news,openai,gpt-5.6-luna,1,False,"[""Qwen/Qwen3-4B-Instruct-2507"", ""google/gemma-4-E4B-it"", ""microsoft/Phi-4-mini-instruct"", ""human"", ""HuggingFaceTB/SmolLM3-3B"", ""mistralai/Mistral-7B-Instruct-v0.3""]",human,human,human,0.93,"{""human"": 0.93, ""HuggingFaceTB/SmolLM3-3B"": 0.015, ""Qwen/Qwen3-4B-Instruct-2507"": 0.015, ""google/gemma-4-E4B-it"": 0.01, ""microsoft/Phi-4-mini-instruct"": 0.01, ""mistralai/Mistral-7B-Instruct-v0.3"": 0.02}","[""The text has tabloid-news formatting, dated byline conventions, sensational phrasing, and embedded quotations typical of a published human article."", ""Its minor grammatical and punctuation irregularities appear characteristic of copied or lightly edited journalism rather than a clean model-generated response.""]",988.0,192.0,1180.0,
test::T0169,T0169,test,news,openai,gpt-5.6-luna,2,False,"[""Qwen/Qwen3-4B-Instruct-2507"", ""google/gemma-4-E4B-it"", ""HuggingFaceTB/SmolLM3-3B"", ""mistralai/Mistral-7B-Instruct-v0.3"", ""human"", ""microsoft/Phi-4-mini-instruct""]",human,human,human,0.89,"{""human"": 0.89, ""HuggingFaceTB/SmolLM3-3B"": 0.02, ""Qwen/Qwen3-4B-Instruct-2507"": 0.03, ""google/gemma-4-E4B-it"": 0.02, ""microsoft/Phi-4-mini-instruct"": 0.02, ""mistralai/Mistral-7B-Instruct-v0.3"": 0.02}","[""The text has tabloid-news formatting, compressed repetition, and preserved quotation/transcription artifacts typical of source-copying rather than conversational generation."", ""Its dense article structure and specific publication metadata are more consistent with a human-written or human-edited news report than with the listed small instruction-tuned models.""]",988.0,200.0,1188.0,
test::T0169,T0169,test,news,gemini,gemini-3.5-flash-lite,0,False,"[""google/gemma-4-E4B-it"", ""Qwen/Qwen3-4B-Instruct-2507"", ""HuggingFaceTB/SmolLM3-3B"", ""human"", ""mistralai/Mistral-7B-Instruct-v0.3"", ""microsoft/Phi-4-mini-instruct""]",human,human,human,0.95,"{""human"": 0.95, ""HuggingFaceTB/SmolLM3-3B"": 0.01, ""Qwen/Qwen3-4B-Instruct-2507"": 0.01, ""google/gemma-4-E4B-it"": 0.01, ""microsoft/Phi-4-mini-instruct"": 0.01, ""mistralai/Mistral-7B-Instruct-v0.3"": 0.01}","[""Typical journalistic style and metadata structure of a Daily Mail news article."", ""Contains exact news wire formatting such as byline, publication timestamps, and image captions starting with 'Tweet:' or description markers."", ""Lacks the standard artificial introductory or concluding conversational filler characteristic of LLM generation.""]",,,1212.0,
test::T0169,T0169,test,news,gemini,gemini-3.5-flash-lite,1,False,"[""human"", ""google/gemma-4-E4B-it"", ""microsoft/Phi-4-mini-instruct"", ""HuggingFaceTB/SmolLM3-3B"", ""mistralai/Mistral-7B-Instruct-v0.3"", ""Qwen/Qwen3-4B-Instruct-2507""]",human,human,human,0.95,"{""human"": 0.95, ""HuggingFaceTB/SmolLM3-3B"": 0.01, ""Qwen/Qwen3-4B-Instruct-2507"": 0.01, ""google/gemma-4-E4B-it"": 0.01, ""microsoft/Phi-4-mini-instruct"": 0.01, ""mistralai/Mistral-7B-Instruct-v0.3"": 0.01}","[""The text features a standard British tabloid journalistic format, including datelines, author credits, and image captions."", ""The inclusion of specific social media quotes combined with journalistic prose reflects real-world news scraping artifacts typical of human-authored or professionally published news content rather than model generation.""]",,,1209.0,
test::T0169,T0169,test,news,gemini,gemini-3.5-flash-lite,2,False,"[""human"", ""google/gemma-4-E4B-it"", ""microsoft/Phi-4-mini-instruct"", ""mistralai/Mistral-7B-Instruct-v0.3"", ""Qwen/Qwen3-4B-Instruct-2507"", ""HuggingFaceTB/SmolLM3-3B""]",human,human,human,0.95,"{""human"": 0.95, ""HuggingFaceTB/SmolLM3-3B"": 0.01, ""Qwen/Qwen3-4B-Instruct-2507"": 0.01, ""google/gemma-4-E4B-it"": 0.01, ""microsoft/Phi-4-mini-instruct"": 0.01, ""mistralai/Mistral-7B-Instruct-v0.3"": 0.01}","[""Contains exact stylistic markers and formatting typical of Daily Mail news articles (author byline, publication timestamps)."", ""Integrates direct quotes from social media with standard journalistic paraphrasing and background context."", ""Lacks the typical structural artifacts, uniform pacing, or instructional tone associated with LLM generation.""]",,,1214.0,
test::T0172,T0172,test,news,openai,gpt-5.6-luna,0,False,"[""google/gemma-4-E4B-it"", ""mistralai/Mistral-7B-Instruct-v0.3"", ""microsoft/Phi-4-mini-instruct"", ""HuggingFaceTB/SmolLM3-3B"", ""Qwen/Qwen3-4B-Instruct-2507"", ""human""]",human,human,human,0.91,"{""human"": 0.91, ""HuggingFaceTB/SmolLM3-3B"": 0.01, ""Qwen/Qwen3-4B-Instruct-2507"": 0.01, ""google/gemma-4-E4B-it"": 0.03, ""microsoft/Phi-4-mini-instruct"": 0.02, ""mistralai/Mistral-7B-Instruct-v0.3"": 0.02}","[""Highly formulaic tabloid-news phrasing with extensive named details and quoted speech."", ""Noticeable OCR-like spacing and punctuation artifacts, such as isolated periods and broken line formatting."", ""The coherent long-form article structure is more consistent with a human-sourced text than a typical short model completion.""]",990.0,198.0,1188.0,
test::T0172,T0172,test,news,openai,gpt-5.6-luna,1,False,"[""google/gemma-4-E4B-it"", ""microsoft/Phi-4-mini-instruct"", ""HuggingFaceTB/SmolLM3-3B"", ""human"", ""mistralai/Mistral-7B-Instruct-v0.3"", ""Qwen/Qwen3-4B-Instruct-2507""]",human,human,human,0.86,"{""human"": 0.86, ""HuggingFaceTB/SmolLM3-3B"": 0.01, ""Qwen/Qwen3-4B-Instruct-2507"": 0.05, ""google/gemma-4-E4B-it"": 0.03, ""microsoft/Phi-4-mini-instruct"": 0.02, ""mistralai/Mistral-7B-Instruct-v0.3"": 0.03}","[""The passage has tabloid-news phrasing, detailed named individuals, and strong editorial repetition typical of a human-produced article or scraped news text."", ""Irregular spacing, punctuation, and fragmented formatting suggest source-text extraction rather than clean model generation."", ""The narrative is highly specific and consistently organized around quoted reporting and video description.""]",990.0,204.0,1194.0,
test::T0172,T0172,test,news,openai,gpt-5.6-luna,2,False,"[""Qwen/Qwen3-4B-Instruct-2507"", ""HuggingFaceTB/SmolLM3-3B"", ""microsoft/Phi-4-mini-instruct"", ""human"", ""google/gemma-4-E4B-it"", ""mistralai/Mistral-7B-Instruct-v0.3""]",human,human,human,0.87,"{""human"": 0.87, ""HuggingFaceTB/SmolLM3-3B"": 0.02, ""Qwen/Qwen3-4B-Instruct-2507"": 0.03, ""google/gemma-4-E4B-it"": 0.02, ""microsoft/Phi-4-mini-instruct"": 0.02, ""mistralai/Mistral-7B-Instruct-v0.3"": 0.04}","[""The passage has tabloid-news phrasing, repetitive sentence patterns, and apparent OCR/formatting artifacts rather than polished contemporary instruction-model prose."", ""Its highly specific names, quotations, and dated viral-video narrative are consistent with a human-authored or republished news article.""]",990.0,195.0,1185.0,
test::T0172,T0172,test,news,gemini,gemini-3.5-flash-lite,0,False,"[""google/gemma-4-E4B-it"", ""mistralai/Mistral-7B-Instruct-v0.3"", ""human"", ""Qwen/Qwen3-4B-Instruct-2507"", ""HuggingFaceTB/SmolLM3-3B"", ""microsoft/Phi-4-mini-instruct""]",human,human,human,0.85,"{""human"": 0.85, ""HuggingFaceTB/SmolLM3-3B"": 0.03, ""Qwen/Qwen3-4B-Instruct-2507"": 0.03, ""google/gemma-4-E4B-it"": 0.02, ""microsoft/Phi-4-mini-instruct"": 0.04, ""mistralai/Mistral-7B-Instruct-v0.3"": 0.03}","[""The text follows standard British tabloid journalistic conventions and formatting."", ""Contains specific, un-synthesized real-world reporting details typical of human-written news articles."", ""Lacks the characteristic instructional formatting or sterile phrasing of language model outputs.""]",,,1179.0,
test::T0172,T0172,test,news,gemini,gemini-3.5-flash-lite,1,False,"[""HuggingFaceTB/SmolLM3-3B"", ""google/gemma-4-E4B-it"", ""human"", ""microsoft/Phi-4-mini-instruct"", ""mistralai/Mistral-7B-Instruct-v0.3"", ""Qwen/Qwen3-4B-Instruct-2507""]",human,human,human,0.95,"{""human"": 0.95, ""HuggingFaceTB/SmolLM3-3B"": 0.01, ""Qwen/Qwen3-4B-Instruct-2507"": 0.01, ""google/gemma-4-E4B-it"": 0.01, ""microsoft/Phi-4-mini-instruct"": 0.01, ""mistralai/Mistral-7B-Instruct-v0.3"": 0.01}","[""The text features the distinct journalistic style, structure, and British phrasing characteristic of a UK tabloid news article."", ""Contains specific named individuals (Ben Hall, Joel Melia) and local details typical of human-authored or scraped news reports rather than synthetic generations."", ""Incorporates direct quotes and media metadata phrasing such as 'Scroll down for video .' which match web-scraped journalism.""]",,,1208.0,
test::T0172,T0172,test,news,gemini,gemini-3.5-flash-lite,2,False,"[""google/gemma-4-E4B-it"", ""microsoft/Phi-4-mini-instruct"", ""mistralai/Mistral-7B-Instruct-v0.3"", ""HuggingFaceTB/SmolLM3-3B"", ""Qwen/Qwen3-4B-Instruct-2507"", ""human""]",human,human,human,0.95,"{""human"": 0.95, ""HuggingFaceTB/SmolLM3-3B"": 0.01, ""Qwen/Qwen3-4B-Instruct-2507"": 0.01, ""google/gemma-4-E4B-it"": 0.01, ""microsoft/Phi-4-mini-instruct"": 0.01, ""mistralai/Mistral-7B-Instruct-v0.3"": 0.01}","[""The text follows standard British tabloid journalistic style conventions, including specific naming and local geographic details."", ""The inclusion of direct quotes combined with social media metrics characteristic of a published news report."", ""Absence of typical synthetic generation artifacts, framing, or conversational model filler.""]",,,1184.0,
test::T0178,T0178,test,opinion,openai,gpt-5.6-luna,0,False,"[""microsoft/Phi-4-mini-instruct"", ""google/gemma-4-E4B-it"", ""human"", ""HuggingFaceTB/SmolLM3-3B"", ""Qwen/Qwen3-4B-Instruct-2507"", ""mistralai/Mistral-7B-Instruct-v0.3""]",human,human,human,0.93,"{""human"": 0.93, ""HuggingFaceTB/SmolLM3-3B"": 0.01, ""Qwen/Qwen3-4B-Instruct-2507"": 0.02, ""google/gemma-4-E4B-it"": 0.01, ""microsoft/Phi-4-mini-instruct"": 0.015, ""mistralai/Mistral-7B-Instruct-v0.3"": 0.015}","[""Frequent spelling, capitalization, and spacing errors suggest an unedited novice-authored composition."", ""Repetitive claims and loosely connected reasoning are consistent with a student letter rather than polished model output."", ""The direct address and personal civic-opinion framing feel naturally human-written.""]",955.0,194.0,1149.0,
test::T0178,T0178,test,opinion,openai,gpt-5.6-luna,1,False,"[""mistralai/Mistral-7B-Instruct-v0.3"", ""HuggingFaceTB/SmolLM3-3B"", ""microsoft/Phi-4-mini-instruct"", ""Qwen/Qwen3-4B-Instruct-2507"", ""human"", ""google/gemma-4-E4B-it""]",human,human,human,0.955,"{""human"": 0.955, ""HuggingFaceTB/SmolLM3-3B"": 0.01, ""Qwen/Qwen3-4B-Instruct-2507"": 0.005, ""google/gemma-4-E4B-it"": 0.01, ""microsoft/Phi-4-mini-instruct"": 0.01, ""mistralai/Mistral-7B-Instruct-v0.3"": 0.01}","[""Frequent spelling, capitalization, spacing, and grammatical errors suggest an unedited human student draft."", ""The repetitive, loosely organized argument and personal letter framing are more characteristic of human school writing than polished instruction-tuned output."", ""Specific typos and malformed phrases such as “dicison,” “citizena dn,” and “make sthe” support human authorship.""]",955.0,214.0,1169.0,
test::T0178,T0178,test,opinion,openai,gpt-5.6-luna,2,False,"[""Qwen/Qwen3-4B-Instruct-2507"", ""HuggingFaceTB/SmolLM3-3B"", ""mistralai/Mistral-7B-Instruct-v0.3"", ""microsoft/Phi-4-mini-instruct"", ""human"", ""google/gemma-4-E4B-it""]",human,human,human,0.95,"{""human"": 0.95, ""HuggingFaceTB/SmolLM3-3B"": 0.01, ""Qwen/Qwen3-4B-Instruct-2507"": 0.01, ""google/gemma-4-E4B-it"": 0.01, ""microsoft/Phi-4-mini-instruct"": 0.01, ""mistralai/Mistral-7B-Instruct-v0.3"": 0.01}","[""Frequent spelling, capitalization, punctuation, and grammatical errors suggest an unedited human-authored school-style argument."", ""The text contains substantial repetition and loosely connected reasoning rather than the more controlled structure typical of instruction-tuned model output."", ""Specific typos and malformed phrases such as “dicison,” “citizena dn,” and “make sthe” are consistent with hurried human composition.""]",955.0,218.0,1173.0,
test::T0178,T0178,test,opinion,gemini,gemini-3.5-flash-lite,0,False,"[""human"", ""Qwen/Qwen3-4B-Instruct-2507"", ""mistralai/Mistral-7B-Instruct-v0.3"", ""HuggingFaceTB/SmolLM3-3B"", ""microsoft/Phi-4-mini-instruct"", ""google/gemma-4-E4B-it""]",human,human,human,0.85,"{""human"": 0.85, ""HuggingFaceTB/SmolLM3-3B"": 0.03, ""Qwen/Qwen3-4B-Instruct-2507"": 0.03, ""google/gemma-4-E4B-it"": 0.03, ""microsoft/Phi-4-mini-instruct"": 0.03, ""mistralai/Mistral-7B-Instruct-v0.3"": 0.03}","[""Presence of spontaneous, unpolished conversational filler phrases like 'alot' and repetitive informal structures."", ""Lack of structured introductory and concluding templates characteristic of LLMs."", ""Natural spelling errors and stream-of-consciousness style typical of unprompted human student writing.""]",,,1141.0,
test::T0178,T0178,test,opinion,gemini,gemini-3.5-flash-lite,1,False,"[""Qwen/Qwen3-4B-Instruct-2507"", ""mistralai/Mistral-7B-Instruct-v0.3"", ""HuggingFaceTB/SmolLM3-3B"", ""microsoft/Phi-4-mini-instruct"", ""human"", ""google/gemma-4-E4B-it""]",human,human,human,0.95,"{""human"": 0.95, ""HuggingFaceTB/SmolLM3-3B"": 0.01, ""Qwen/Qwen3-4B-Instruct-2507"": 0.01, ""google/gemma-4-E4B-it"": 0.01, ""microsoft/Phi-4-mini-instruct"": 0.01, ""mistralai/Mistral-7B-Instruct-v0.3"": 0.01}","[""Contains raw, unpolished typos and conversational phrasing atypical of polished LLM outputs."", ""Exhibits a repetitive, stream-of-consciousness sentence structure typical of student writing."", ""Lack of standard formal letter-writing structure despite the opening salutation.""]",,,1139.0,
test::T0178,T0178,test,opinion,gemini,gemini-3.5-flash-lite,2,False,"[""human"", ""mistralai/Mistral-7B-Instruct-v0.3"", ""google/gemma-4-E4B-it"", ""Qwen/Qwen3-4B-Instruct-2507"", ""microsoft/Phi-4-mini-instruct"", ""HuggingFaceTB/SmolLM3-3B""]",human,human,human,0.95,"{""human"": 0.95, ""HuggingFaceTB/SmolLM3-3B"": 0.01, ""Qwen/Qwen3-4B-Instruct-2507"": 0.01, ""google/gemma-4-E4B-it"": 0.01, ""microsoft/Phi-4-mini-instruct"": 0.01, ""mistralai/Mistral-7B-Instruct-v0.3"": 0.01}","[""Contains natural human writing characteristics such as informal phrasing ('alot'), repetitive sentence structures, and minor typos."", ""Lacks the polished, formulaic transitions and balanced counter-arguments typical of instruction-tuned LLMs."", ""Authentic stylistic persistence of a passionate citizen letter with raw emotion rather than a structured machine-generated essay.""]",,,1154.0,
test::T0201,T0201,test,review,openai,gpt-5.6-luna,0,False,"[""Qwen/Qwen3-4B-Instruct-2507"", ""mistralai/Mistral-7B-Instruct-v0.3"", ""human"", ""HuggingFaceTB/SmolLM3-3B"", ""microsoft/Phi-4-mini-instruct"", ""google/gemma-4-E4B-it""]",human,human,human,0.93,"{""human"": 0.93, ""HuggingFaceTB/SmolLM3-3B"": 0.015, ""Qwen/Qwen3-4B-Instruct-2507"": 0.015, ""google/gemma-4-E4B-it"": 0.015, ""microsoft/Phi-4-mini-instruct"": 0.015, ""mistralai/Mistral-7B-Instruct-v0.3"": 0.01}","[""Detailed, temporally coherent first-person account with concrete logistical details and an idiosyncratic complaint structure."", ""Informal phrasing, emotional reactions, parenthetical asides, and minor grammatical irregularities strongly resemble human review writing."", ""The specific narrative includes natural repetition and uneven transitions rather than highly templated generation.""]",955.0,204.0,1159.0,
test::T0201,T0201,test,review,openai,gpt-5.6-luna,1,False,"[""human"", ""google/gemma-4-E4B-it"", ""mistralai/Mistral-7B-Instruct-v0.3"", ""HuggingFaceTB/SmolLM3-3B"", ""microsoft/Phi-4-mini-instruct"", ""Qwen/Qwen3-4B-Instruct-2507""]",human,human,human,0.9748743718592964,"{""human"": 0.9748743718592965, ""HuggingFaceTB/SmolLM3-3B"": 0.005025125628140704, ""Qwen/Qwen3-4B-Instruct-2507"": 0.005025125628140704, ""google/gemma-4-E4B-it"": 0.005025125628140704, ""microsoft/Phi-4-mini-instruct"": 0.005025125628140704, ""mistralai/Mistral-7B-Instruct-v0.3"": 0.005025125628140704}","[""The review has highly specific personal details, informal emotional phrasing, and an organically sequenced account of events."", ""Minor repetition and parenthetical asides feel more characteristic of spontaneous human writing than polished generated prose."", ""The concrete recommendation and localized references are integrated naturally rather than formulaically.""]",955.0,197.0,1152.0,
test::T0201,T0201,test,review,openai,gpt-5.6-luna,2,False,"[""HuggingFaceTB/SmolLM3-3B"", ""google/gemma-4-E4B-it"", ""Qwen/Qwen3-4B-Instruct-2507"", ""microsoft/Phi-4-mini-instruct"", ""human"", ""mistralai/Mistral-7B-Instruct-v0.3""]",human,human,human,0.94,"{""human"": 0.94, ""HuggingFaceTB/SmolLM3-3B"": 0.015, ""Qwen/Qwen3-4B-Instruct-2507"": 0.01, ""google/gemma-4-E4B-it"": 0.01, ""microsoft/Phi-4-mini-instruct"": 0.01, ""mistralai/Mistral-7B-Instruct-v0.3"": 0.015}","[""The text has colloquial, emotionally specific first-person narration with uneven phrasing and concrete personal details typical of an authentic customer review."", ""Its loosely structured complaint, parenthetical asides, and inconsistent capitalization/punctuation are more characteristic of human-written web content than polished model output."", ""The recommendation at the end feels organically connected to the incident rather than formulaically summarized.""]",955.0,213.0,1168.0,
test::T0201,T0201,test,review,gemini,gemini-3.5-flash-lite,0,False,"[""google/gemma-4-E4B-it"", ""microsoft/Phi-4-mini-instruct"", ""Qwen/Qwen3-4B-Instruct-2507"", ""mistralai/Mistral-7B-Instruct-v0.3"", ""human"", ""HuggingFaceTB/SmolLM3-3B""]",human,human,human,0.95,"{""human"": 0.95, ""HuggingFaceTB/SmolLM3-3B"": 0.01, ""Qwen/Qwen3-4B-Instruct-2507"": 0.01, ""google/gemma-4-E4B-it"": 0.01, ""microsoft/Phi-4-mini-instruct"": 0.01, ""mistralai/Mistral-7B-Instruct-v0.3"": 0.01}","[""Uses highly authentic, colloquial storytelling and personal narrative voice typical of online review platforms."", ""Contains specific local references (Milvalle, Penn Circle) and natural conversational parenthetical remarks."", ""Lacks the overt structural formatting and formulaic transitions characteristic of AI-generated reviews.""]",,,1160.0,
test::T0201,T0201,test,review,gemini,gemini-3.5-flash-lite,1,False,"[""google/gemma-4-E4B-it"", ""microsoft/Phi-4-mini-instruct"", ""HuggingFaceTB/SmolLM3-3B"", ""mistralai/Mistral-7B-Instruct-v0.3"", ""human"", ""Qwen/Qwen3-4B-Instruct-2507""]",human,human,human,0.95,"{""human"": 0.95, ""HuggingFaceTB/SmolLM3-3B"": 0.01, ""Qwen/Qwen3-4B-Instruct-2507"": 0.01, ""google/gemma-4-E4B-it"": 0.01, ""microsoft/Phi-4-mini-instruct"": 0.01, ""mistralai/Mistral-7B-Instruct-v0.3"": 0.01}","[""The text exhibits the natural, informal tone and erratic pacing typical of a personal consumer review on a platform like Yelp."", ""Conversational phrasing such as 'What?', 'good lord', and rhetorical questions feel authentically human rather than synthetically generated."", ""Specific local references (Pep Boys on Milvalle, Midas on Penn Circle) reflect authentic experiential detail rather than generalized AI summarization.""]",,,1183.0,
test::T0201,T0201,test,review,gemini,gemini-3.5-flash-lite,2,False,"[""mistralai/Mistral-7B-Instruct-v0.3"", ""microsoft/Phi-4-mini-instruct"", ""HuggingFaceTB/SmolLM3-3B"", ""Qwen/Qwen3-4B-Instruct-2507"", ""human"", ""google/gemma-4-E4B-it""]",human,human,human,0.94,"{""human"": 0.94, ""HuggingFaceTB/SmolLM3-3B"": 0.01, ""Qwen/Qwen3-4B-Instruct-2507"": 0.01, ""google/gemma-4-E4B-it"": 0.01, ""microsoft/Phi-4-mini-instruct"": 0.01, ""mistralai/Mistral-7B-Instruct-v0.3"": 0.02}","[""The text features authentic personal narrative style, informal transitions, and specific local references typical of real consumer reviews."", ""The emotional tone and conversational phrasing lack the typical formulaic patterns and excessive neutrality of LLM-generated reviews."", ""Natural punctuation variations, such as parenthetical asides and rhetorical questions, mimic genuine human writing.""]",,,1170.0,
test::T0202,T0202,test,review,openai,gpt-5.6-luna,0,False,"[""microsoft/Phi-4-mini-instruct"", ""google/gemma-4-E4B-it"", ""HuggingFaceTB/SmolLM3-3B"", ""human"", ""mistralai/Mistral-7B-Instruct-v0.3"", ""Qwen/Qwen3-4B-Instruct-2507""]",human,human,human,0.94,"{""human"": 0.94, ""HuggingFaceTB/SmolLM3-3B"": 0.01, ""Qwen/Qwen3-4B-Instruct-2507"": 0.02, ""google/gemma-4-E4B-it"": 0.01, ""microsoft/Phi-4-mini-instruct"": 0.01, ""mistralai/Mistral-7B-Instruct-v0.3"": 0.01}","[""The text has natural first-person narrative, specific purchase details, and emotionally inconsistent phrasing typical of an authentic consumer review."", ""It contains numerous grammatical slips, typos, repetition, and informal punctuation that are less characteristic of polished instruction-tuned generation."", ""The detailed chronology and brand/product-specific complaint read as organically authored rather than templated.""]",850.0,208.0,1058.0,
test::T0202,T0202,test,review,openai,gpt-5.6-luna,1,False,"[""mistralai/Mistral-7B-Instruct-v0.3"", ""microsoft/Phi-4-mini-instruct"", ""human"", ""google/gemma-4-E4B-it"", ""HuggingFaceTB/SmolLM3-3B"", ""Qwen/Qwen3-4B-Instruct-2507""]",human,human,human,0.94,"{""human"": 0.94, ""HuggingFaceTB/SmolLM3-3B"": 0.01, ""Qwen/Qwen3-4B-Instruct-2507"": 0.02, ""google/gemma-4-E4B-it"": 0.01, ""microsoft/Phi-4-mini-instruct"": 0.01, ""mistralai/Mistral-7B-Instruct-v0.3"": 0.01}","[""First-person consumer complaint with irregular grammar, typos, contractions, and highly specific experiential details suggests a human-written review."", ""The narrative has natural repetition and uneven organization rather than polished, formulaic generation.""]",850.0,182.0,1032.0,
test::T0202,T0202,test,review,openai,gpt-5.6-luna,2,False,"[""mistralai/Mistral-7B-Instruct-v0.3"", ""human"", ""google/gemma-4-E4B-it"", ""Qwen/Qwen3-4B-Instruct-2507"", ""HuggingFaceTB/SmolLM3-3B"", ""microsoft/Phi-4-mini-instruct""]",human,human,human,0.86,"{""human"": 0.86, ""HuggingFaceTB/SmolLM3-3B"": 0.03, ""Qwen/Qwen3-4B-Instruct-2507"": 0.02, ""google/gemma-4-E4B-it"": 0.02, ""microsoft/Phi-4-mini-instruct"": 0.04, ""mistralai/Mistral-7B-Instruct-v0.3"": 0.03}","[""The text has natural first-person inconsistency, typos, missing punctuation, and an unpolished complaint structure typical of human-authored consumer feedback."", ""Specific product and purchasing details are presented with uneven repetition and spontaneous phrasing rather than a consistently polished generated style.""]",850.0,194.0,1044.0,
test::T0202,T0202,test,review,gemini,gemini-3.5-flash-lite,0,False,"[""Qwen/Qwen3-4B-Instruct-2507"", ""mistralai/Mistral-7B-Instruct-v0.3"", ""microsoft/Phi-4-mini-instruct"", ""human"", ""google/gemma-4-E4B-it"", ""HuggingFaceTB/SmolLM3-3B""]",human,human,human,0.95,"{""human"": 0.95, ""HuggingFaceTB/SmolLM3-3B"": 0.01, ""Qwen/Qwen3-4B-Instruct-2507"": 0.01, ""google/gemma-4-E4B-it"": 0.01, ""microsoft/Phi-4-mini-instruct"": 0.01, ""mistralai/Mistral-7B-Instruct-v0.3"": 0.01}","[""Contains natural, conversational pacing and informal phrasing typical of genuine online consumer reviews."", ""Lacks the standard formulaic transition markers and overly polished structure characteristic of instruction-tuned LLMs."", ""Specific personal anecdotes (e.g., dropping a remote control, comparing to Target and World Market) reflect authentic personal experience.""]",,,1048.0,
test::T0202,T0202,test,review,gemini,gemini-3.5-flash-lite,1,False,,,,,,,,,,,APITimeoutError('Request timed out. This is a client-side timeout. You can increase the timeout by setting the `timeout` argument on your request or in the client http options.')
test::T0202,T0202,test,review,gemini,gemini-3.5-flash-lite,2,False,"[""Qwen/Qwen3-4B-Instruct-2507"", ""mistralai/Mistral-7B-Instruct-v0.3"", ""HuggingFaceTB/SmolLM3-3B"", ""microsoft/Phi-4-mini-instruct"", ""google/gemma-4-E4B-it"", ""human""]",human,human,human,0.95,"{""human"": 0.95, ""HuggingFaceTB/SmolLM3-3B"": 0.01, ""Qwen/Qwen3-4B-Instruct-2507"": 0.01, ""google/gemma-4-E4B-it"": 0.01, ""microsoft/Phi-4-mini-instruct"": 0.01, ""mistralai/Mistral-7B-Instruct-v0.3"": 0.01}","[""Contains natural, authentic narrative flow and specific personal details characteristic of human product reviews."", ""Lacks the standard formulaic introductions, structural bullet points, and polished summaries typical of LLM-generated texts."", ""Features authentic conversational phrasing and colloquial sentence structure ('so softI can dent/scratch it').""]",,,1046.0,
